,Date,Country,Cum # of Cases,Cum # of Deaths,Cum # Recovered,# of Cases,# of Deaths,# Recovered,Day,Day of Month,Month,Month Name
294,2003-05-05,Canada,151.0,23.0,94.0,0.0,0.0,0.0,50,5,5,May
295,2003-05-05,China,4280.0,206.0,1433.0,309.0,16.0,27.0,50,5,5,May
296,2003-05-05,Hong Kong,1637.0,187.0,930.0,16.0,8.0,32.0,50,5,5,May
297,2003-05-05,Singapore,204.0,26.0,149.0,1.0,1.0,2.0,50,5,5,May
298,2003-05-05,Taiwan,118.0,8.0,25.0,16.0,0.0,0.0,50,5,5,May
299,2003-05-05,United States,247.0,0.0,26.0,7.0,0.0,2.0,50,5,5,May
300,2003-05-05,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,50,5,5,May
301,2003-05-06,Canada,151.0,23.0,94.0,0.0,0.0,0.0,51,6,5,May
302,2003-05-06,China,4409.0,214.0,1460.0,129.0,8.0,27.0,51,6,5,May
303,2003-05-06,Hong Kong,1646.0,193.0,958.0,9.0,6.0,28.0,51,6,5,May
304,2003-05-06,Singapore,204.0,27.0,149.0,0.0,1.0,0.0,51,6,5,May
305,2003-05-06,Taiwan,118.0,10.0,25.0,0.0,2.0,0.0,51,6,5,May
306,2003-05-06,United States,251.0,0.0,32.0,4.0,0.0,6.0,51,6,5,May
307,2003-05-06,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,51,6,5,May
308,2003-05-07,Canada,151.0,23.0,94.0,0.0,0.0,0.0,52,7,5,May
309,2003-05-07,China,4560.0,219.0,1487.0,151.0,5.0,27.0,52,7,5,May
310,2003-05-07,Hong Kong,1654.0,204.0,984.0,8.0,11.0,26.0,52,7,5,May
311,2003-05-07,Singapore,204.0,27.0,150.0,0.0,0.0,1.0,52,7,5,May
312,2003-05-07,Taiwan,127.0,11.0,26.0,9.0,1.0,1.0,52,7,5,May
313,2003-05-07,United States,251.0,0.0,32.0,0.0,0.0,0.0,52,7,5,May
314,2003-05-07,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,52,7,5,May
315,2003-05-08,Canada,151.0,23.0,96.0,0.0,0.0,2.0,53,8,5,May
316,2003-05-08,China,4698.0,224.0,1529.0,138.0,5.0,42.0,53,8,5,May
317,2003-05-08,Hong Kong,1661.0,208.0,1008.0,7.0,4.0,24.0,53,8,5,May
318,2003-05-08,Singapore,204.0,27.0,153.0,0.0,0.0,3.0,53,8,5,May
319,2003-05-08,Taiwan,133.0,13.0,26.0,6.0,2.0,0.0,53,8,5,May
320,2003-05-08,United States,251.0,0.0,33.0,0.0,0.0,1.0,53,8,5,May
321,2003-05-08,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,53,8,5,May
322,2003-05-09,Canada,151.0,23.0,96.0,0.0,0.0,0.0,54,9,5,May
323,2003-05-09,China,4805.0,230.0,1582.0,107.0,6.0,53.0,54,9,5,May
324,2003-05-09,Hong Kong,1667.0,210.0,1015.0,6.0,2.0,7.0,54,9,5,May
325,2003-05-09,Singapore,204.0,27.0,153.0,0.0,0.0,0.0,54,9,5,May
326,2003-05-09,Taiwan,151.0,13.0,26.0,18.0,0.0,0.0,54,9,5,May
327,2003-05-09,United States,251.0,0.0,33.0,0.0,0.0,0.0,54,9,5,May
328,2003-05-09,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,54,9,5,May
329,2003-05-10,Canada,151.0,23.0,99.0,0.0,0.0,3.0,55,10,5,May
330,2003-05-10,China,4884.0,235.0,1620.0,79.0,5.0,38.0,55,10,5,May
331,2003-05-10,Hong Kong,1674.0,212.0,1035.0,7.0,2.0,20.0,55,10,5,May
332,2003-05-10,Singapore,205.0,27.0,155.0,1.0,0.0,2.0,55,10,5,May
333,2003-05-10,Taiwan,174.0,18.0,26.0,23.0,5.0,0.0,55,10,5,May
334,2003-05-10,United States,252.0,0.0,34.0,1.0,0.0,1.0,55,10,5,May
335,2003-05-10,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,55,10,5,May
336,2003-05-12,Canada,151.0,23.0,100.0,0.0,0.0,1.0,57,12,5,May
337,2003-05-12,China,5013.0,252.0,1693.0,129.0,17.0,73.0,57,12,5,May
338,2003-05-12,Hong Kong,1683.0,218.0,1066.0,9.0,6.0,31.0,57,12,5,May
339,2003-05-12,Singapore,205.0,28.0,156.0,0.0,1.0,1.0,57,12,5,May
340,2003-05-12,Taiwan,186.0,20.0,26.0,12.0,2.0,0.0,57,12,5,May
341,2003-05-12,United States,252.0,0.0,34.0,0.0,0.0,0.0,57,12,5,May
342,2003-05-12,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,57,12,5,May
343,2003-05-13,Canada,151.0,23.0,101.0,0.0,0.0,1.0,58,13,5,May
344,2003-05-13,China,5086.0,262.0,1765.0,73.0,10.0,72.0,58,13,5,May
345,2003-05-13,Hong Kong,1689.0,225.0,1090.0,6.0,7.0,24.0,58,13,5,May
346,2003-05-13,Singapore,205.0,28.0,157.0,0.0,0.0,1.0,58,13,5,May
347,2003-05-13,Taiwan,209.0,24.0,30.0,23.0,4.0,4.0,58,13,5,May
348,2003-05-13,United States,252.0,0.0,35.0,0.0,0.0,1.0,58,13,5,May
349,2003-05-13,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,58,13,5,May
350,2003-05-14,Canada,151.0,24.0,106.0,0.0,1.0,5.0,59,14,5,May
351,2003-05-14,China,5124.0,267.0,1811.0,38.0,5.0,46.0,59,14,5,May
352,2003-05-14,Hong Kong,1698.0,227.0,1128.0,9.0,2.0,38.0,59,14,5,May
353,2003-05-14,Singapore,205.0,28.0,157.0,0.0,0.0,0.0,59,14,5,May
354,2003-05-14,Taiwan,240.0,30.0,38.0,31.0,6.0,8.0,59,14,5,May
355,2003-05-14,United States,252.0,0.0,35.0,0.0,0.0,0.0,59,14,5,May
356,2003-05-14,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,59,14,5,May
357,2003-05-15,Canada,151.0,24.0,109.0,0.0,0.0,3.0,60,15,5,May
358,2003-05-15,China,5163.0,271.0,1858.0,39.0,4.0,47.0,60,15,5,May
359,2003-05-15,Hong Kong,1703.0,234.0,1160.0,5.0,7.0,32.0,60,15,5,May
360,2003-05-15,Singapore,205.0,28.0,157.0,0.0,0.0,0.0,60,15,5,May
361,2003-05-15,Taiwan,266.0,30.0,38.0,26.0,0.0,0.0,60,15,5,May
362,2003-05-15,United States,252.0,0.0,35.0,0.0,0.0,0.0,60,15,5,May
363,2003-05-15,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,60,15,5,May
364,2003-05-16,Canada,151.0,24.0,109.0,0.0,0.0,0.0,61,16,5,May
365,2003-05-16,China,5191.0,275.0,1947.0,28.0,4.0,89.0,61,16,5,May
366,2003-05-16,Hong Kong,1706.0,238.0,1171.0,3.0,4.0,11.0,61,16,5,May
367,2003-05-16,Singapore,205.0,28.0,157.0,0.0,0.0,0.0,61,16,5,May
368,2003-05-16,Taiwan,276.0,35.0,46.0,10.0,5.0,8.0,61,16,5,May
369,2003-05-16,United States,253.0,0.0,35.0,1.0,0.0,0.0,61,16,5,May
370,2003-05-16,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,61,16,5,May
371,2003-05-17,Canada,151.0,24.0,109.0,0.0,0.0,0.0,62,17,5,May
372,2003-05-17,China,5209.0,282.0,2009.0,18.0,7.0,62.0,62,17,5,May
373,2003-05-17,Hong Kong,1710.0,243.0,1191.0,4.0,5.0,20.0,62,17,5,May
374,2003-05-17,Singapore,205.0,28.0,157.0,0.0,0.0,0.0,62,17,5,May
375,2003-05-17,Taiwan,276.0,35.0,46.0,0.0,0.0,0.0,62,17,5,May
376,2003-05-17,United States,254.0,0.0,35.0,1.0,0.0,0.0,62,17,5,May
377,2003-05-17,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,62,17,5,May
378,2003-05-19,Canada,151.0,24.0,109.0,0.0,0.0,0.0,64,19,5,May
379,2003-05-19,China,5236.0,289.0,2148.0,27.0,7.0,139.0,64,19,5,May
380,2003-05-19,Hong Kong,1714.0,251.0,1213.0,4.0,8.0,22.0,64,19,5,May
381,2003-05-19,Singapore,206.0,28.0,160.0,1.0,0.0,3.0,64,19,5,May
382,2003-05-19,Taiwan,346.0,40.0,50.0,70.0,5.0,4.0,64,19,5,May
383,2003-05-19,United States,255.0,0.0,35.0,1.0,0.0,0.0,64,19,5,May
384,2003-05-19,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,64,19,5,May
385,2003-05-20,Canada,151.0,24.0,109.0,0.0,0.0,0.0,65,20,5,May
386,2003-05-20,China,5248.0,294.0,2254.0,12.0,5.0,106.0,65,20,5,May
387,2003-05-20,Hong Kong,1718.0,253.0,1229.0,4.0,2.0,16.0,65,20,5,May
388,2003-05-20,Singapore,206.0,28.0,161.0,0.0,0.0,1.0,65,20,5,May
389,2003-05-20,Taiwan,385.0,52.0,63.0,39.0,12.0,13.0,65,20,5,May
390,2003-05-20,United States,255.0,0.0,35.0,0.0,0.0,0.0,65,20,5,May
391,2003-05-20,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,65,20,5,May
392,2003-05-21,Canada,151.0,24.0,111.0,0.0,0.0,2.0,66,21,5,May
393,2003-05-21,China,5249.0,296.0,2335.0,1.0,2.0,81.0,66,21,5,May
394,2003-05-21,Hong Kong,1719.0,255.0,1237.0,1.0,2.0,8.0,66,21,5,May
395,2003-05-21,Singapore,206.0,28.0,161.0,0.0,0.0,0.0,66,21,5,May
396,2003-05-21,Taiwan,420.0,52.0,71.0,35.0,0.0,8.0,66,21,5,May
397,2003-05-21,United States,255.0,0.0,35.0,0.0,0.0,0.0,66,21,5,May
398,2003-05-21,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,66,21,5,May
399,2003-05-22,Canada,151.0,24.0,112.0,0.0,0.0,1.0,67,22,5,May
400,2003-05-22,China,5271.0,300.0,2445.0,22.0,4.0,110.0,67,22,5,May
401,2003-05-22,Hong Kong,1722.0,258.0,1247.0,3.0,3.0,10.0,67,22,5,May
402,2003-05-22,Singapore,206.0,29.0,162.0,0.0,1.0,1.0,67,22,5,May
403,2003-05-22,Taiwan,485.0,60.0,74.0,65.0,8.0,3.0,67,22,5,May
404,2003-05-22,United States,255.0,0.0,35.0,0.0,0.0,0.0,67,22,5,May
405,2003-05-22,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,67,22,5,May
406,2003-05-23,Canada,151.0,24.0,112.0,0.0,0.0,0.0,68,23,5,May
407,2003-05-23,China,5285.0,303.0,2544.0,14.0,3.0,99.0,68,23,5,May
408,2003-05-23,Hong Kong,1724.0,260.0,1255.0,2.0,2.0,8.0,68,23,5,May
409,2003-05-23,Singapore,206.0,31.0,163.0,0.0,2.0,1.0,68,23,5,May
410,2003-05-23,Taiwan,540.0,60.0,82.0,55.0,0.0,8.0,68,23,5,May
411,2003-05-23,United States,255.0,0.0,35.0,0.0,0.0,0.0,68,23,5,May
412,2003-05-23,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,68,23,5,May
413,2003-05-24,Canada,151.0,24.0,112.0,0.0,0.0,0.0,69,24,5,May
414,2003-05-24,China,5309.0,308.0,2675.0,24.0,5.0,131.0,69,24,5,May
415,2003-05-24,Hong Kong,1724.0,262.0,1266.0,0.0,2.0,11.0,69,24,5,May
416,2003-05-24,Singapore,206.0,31.0,163.0,0.0,0.0,0.0,69,24,5,May
417,2003-05-24,Taiwan,540.0,60.0,82.0,0.0,0.0,0.0,69,24,5,May
418,2003-05-24,United States,255.0,0.0,35.0,0.0,0.0,0.0,69,24,5,May
419,2003-05-24,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,69,24,5,May
420,2003-05-26,Canada,159.0,27.0,113.0,8.0,3.0,1.0,71,26,5,May
421,2003-05-26,China,5316.0,317.0,2829.0,7.0,9.0,154.0,71,26,5,May
422,2003-05-26,Hong Kong,1726.0,267.0,1276.0,2.0,5.0,10.0,71,26,5,May
423,2003-05-26,Singapore,206.0,31.0,163.0,0.0,0.0,0.0,71,26,5,May
424,2003-05-26,Taiwan,587.0,72.0,112.0,47.0,12.0,30.0,71,26,5,May
425,2003-05-26,United States,255.0,0.0,35.0,0.0,0.0,0.0,71,26,5,May
426,2003-05-26,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,71,26,5,May
427,2003-05-27,Canada,159.0,27.0,114.0,0.0,0.0,1.0,72,27,5,May
428,2003-05-27,China,5322.0,321.0,2944.0,6.0,4.0,115.0,72,27,5,May
429,2003-05-27,Hong Kong,1728.0,269.0,1285.0,2.0,2.0,9.0,72,27,5,May
430,2003-05-27,Singapore,206.0,31.0,163.0,0.0,0.0,0.0,72,27,5,May
431,2003-05-27,Taiwan,598.0,76.0,112.0,11.0,4.0,0.0,72,27,5,May
432,2003-05-27,United States,255.0,0.0,35.0,0.0,0.0,0.0,72,27,5,May
433,2003-05-27,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,72,27,5,May
434,2003-05-28,Canada,160.0,27.0,114.0,1.0,0.0,0.0,73,28,5,May
435,2003-05-28,China,5323.0,325.0,3036.0,1.0,4.0,92.0,73,28,5,May
436,2003-05-28,Hong Kong,1730.0,270.0,1295.0,2.0,1.0,10.0,73,28,5,May
437,2003-05-28,Singapore,206.0,31.0,165.0,0.0,0.0,2.0,73,28,5,May
438,2003-05-28,Taiwan,612.0,81.0,112.0,14.0,5.0,0.0,73,28,5,May
439,2003-05-28,United States,256.0,0.0,35.0,1.0,0.0,0.0,73,28,5,May
440,2003-05-28,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,73,28,5,May
441,2003-05-29,Canada,162.0,27.0,115.0,2.0,0.0,1.0,74,29,5,May
442,2003-05-29,China,5325.0,327.0,3121.0,2.0,2.0,85.0,74,29,5,May
443,2003-05-29,Hong Kong,1732.0,273.0,1302.0,2.0,3.0,7.0,74,29,5,May
444,2003-05-29,Singapore,206.0,31.0,165.0,0.0,0.0,0.0,74,29,5,May
445,2003-05-29,Taiwan,662.0,81.0,122.0,50.0,0.0,10.0,74,29,5,May
446,2003-05-29,United States,256.0,0.0,35.0,0.0,0.0,0.0,74,29,5,May
447,2003-05-29,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,74,29,5,May
448,2003-05-30,Canada,170.0,29.0,115.0,8.0,2.0,0.0,75,30,5,May
449,2003-05-30,China,5328.0,328.0,3250.0,3.0,1.0,129.0,75,30,5,May
450,2003-05-30,Hong Kong,1736.0,274.0,1304.0,4.0,1.0,2.0,75,30,5,May
451,2003-05-30,Singapore,206.0,31.0,165.0,0.0,0.0,0.0,75,30,5,May
452,2003-05-30,Taiwan,669.0,81.0,125.0,7.0,0.0,3.0,75,30,5,May
453,2003-05-30,United States,256.0,0.0,35.0,0.0,0.0,0.0,75,30,5,May
454,2003-05-30,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,75,30,5,May
455,2003-05-31,Canada,199.0,31.0,119.0,29.0,2.0,4.0,76,31,5,May
456,2003-05-31,China,5328.0,332.0,3371.0,0.0,4.0,121.0,76,31,5,May
457,2003-05-31,Hong Kong,1739.0,278.0,1310.0,3.0,4.0,6.0,76,31,5,May
458,2003-05-31,Singapore,206.0,31.0,165.0,0.0,0.0,0.0,76,31,5,May
459,2003-05-31,Taiwan,678.0,81.0,129.0,9.0,0.0,4.0,76,31,5,May
460,2003-05-31,United States,256.0,0.0,35.0,0.0,0.0,0.0,76,31,5,May
461,2003-05-31,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,76,31,5,May
462,2003-06-02,Canada,209.0,31.0,119.0,10.0,0.0,0.0,78,2,6,June
463,2003-06-02,China,5328.0,334.0,3495.0,0.0,2.0,124.0,78,2,6,June
464,2003-06-02,Hong Kong,1746.0,282.0,1319.0,7.0,4.0,9.0,78,2,6,June
465,2003-06-02,Singapore,206.0,31.0,165.0,0.0,0.0,0.0,78,2,6,June
466,2003-06-02,Taiwan,686.0,81.0,134.0,8.0,0.0,5.0,78,2,6,June
467,2003-06-02,United States,256.0,0.0,35.0,0.0,0.0,0.0,78,2,6,June
468,2003-06-02,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,78,2,6,June
469,2003-06-03,Canada,224.0,32.0,119.0,15.0,1.0,0.0,79,3,6,June
470,2003-06-03,China,5329.0,334.0,3558.0,1.0,0.0,63.0,79,3,6,June
471,2003-06-03,Hong Kong,1747.0,283.0,1326.0,1.0,1.0,7.0,79,3,6,June
472,2003-06-03,Singapore,206.0,31.0,165.0,0.0,0.0,0.0,79,3,6,June
473,2003-06-03,Taiwan,686.0,81.0,136.0,0.0,0.0,2.0,79,3,6,June
474,2003-06-03,United States,258.0,0.0,36.0,2.0,0.0,1.0,79,3,6,June
475,2003-06-03,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,79,3,6,June
476,2003-06-04,Canada,227.0,32.0,124.0,3.0,0.0,5.0,80,4,6,June
477,2003-06-04,China,5329.0,334.0,3674.0,0.0,0.0,116.0,80,4,6,June
478,2003-06-04,Hong Kong,1748.0,283.0,1339.0,1.0,0.0,13.0,80,4,6,June
479,2003-06-04,Singapore,206.0,31.0,165.0,0.0,0.0,0.0,80,4,6,June
480,2003-06-04,Taiwan,686.0,81.0,272.0,0.0,0.0,136.0,80,4,6,June
481,2003-06-04,United States,259.0,0.0,37.0,1.0,0.0,1.0,80,4,6,June
482,2003-06-04,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,80,4,6,June
483,2003-06-05,Canada,229.0,32.0,124.0,2.0,0.0,0.0,81,5,6,June
484,2003-06-05,China,5329.0,336.0,3770.0,0.0,2.0,96.0,81,5,6,June
485,2003-06-05,Hong Kong,1748.0,284.0,1343.0,0.0,1.0,4.0,81,5,6,June
486,2003-06-05,Singapore,206.0,31.0,165.0,0.0,0.0,0.0,81,5,6,June
487,2003-06-05,Taiwan,686.0,81.0,272.0,0.0,0.0,0.0,81,5,6,June
488,2003-06-05,United States,259.0,0.0,37.0,0.0,0.0,0.0,81,5,6,June
489,2003-06-05,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,81,5,6,June
490,2003-06-06,Canada,230.0,32.0,124.0,1.0,0.0,0.0,82,6,6,June
491,2003-06-06,China,5329.0,338.0,3869.0,0.0,2.0,99.0,82,6,6,June
492,2003-06-06,Hong Kong,1750.0,286.0,1350.0,2.0,2.0,7.0,82,6,6,June
493,2003-06-06,Singapore,206.0,31.0,165.0,0.0,0.0,0.0,82,6,6,June
494,2003-06-06,Taiwan,686.0,81.0,272.0,0.0,0.0,0.0,82,6,6,June
495,2003-06-06,United States,259.0,0.0,38.0,0.0,0.0,1.0,82,6,6,June
496,2003-06-06,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,82,6,6,June
497,2003-06-09,Canada,240.0,33.0,132.0,10.0,1.0,8.0,85,9,6,June
498,2003-06-09,China,5329.0,340.0,4186.0,0.0,2.0,317.0,85,9,6,June
499,2003-06-09,Hong Kong,1753.0,288.0,1365.0,3.0,2.0,15.0,85,9,6,June
500,2003-06-09,Singapore,206.0,31.0,168.0,0.0,0.0,3.0,85,9,6,June
501,2003-06-09,Taiwan,690.0,81.0,272.0,4.0,0.0,0.0,85,9,6,June
502,2003-06-09,United States,259.0,0.0,38.0,0.0,0.0,0.0,85,9,6,June
503,2003-06-09,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,85,9,6,June
504,2003-06-10,Canada,240.0,33.0,135.0,0.0,0.0,3.0,86,10,6,June
505,2003-06-10,China,5329.0,343.0,4294.0,0.0,3.0,108.0,86,10,6,June
506,2003-06-10,Hong Kong,1754.0,290.0,1368.0,1.0,2.0,3.0,86,10,6,June
507,2003-06-10,Singapore,206.0,31.0,168.0,0.0,0.0,0.0,86,10,6,June
508,2003-06-10,Taiwan,696.0,81.0,334.0,6.0,0.0,62.0,86,10,6,June
509,2003-06-10,United States,260.0,0.0,39.0,1.0,0.0,1.0,86,10,6,June
510,2003-06-10,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,86,10,6,June
511,2003-06-11,Canada,241.0,33.0,138.0,1.0,0.0,3.0,87,11,6,June
512,2003-06-11,China,5330.0,343.0,4390.0,1.0,0.0,96.0,87,11,6,June
513,2003-06-11,Hong Kong,1754.0,290.0,1368.0,0.0,0.0,0.0,87,11,6,June
514,2003-06-11,Singapore,206.0,31.0,168.0,0.0,0.0,0.0,87,11,6,June
515,2003-06-11,Taiwan,697.0,81.0,359.0,1.0,0.0,25.0,87,11,6,June
516,2003-06-11,United States,262.0,0.0,39.0,2.0,0.0,0.0,87,11,6,June
517,2003-06-11,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,87,11,6,June
518,2003-06-12,Canada,249.0,33.0,145.0,8.0,0.0,7.0,88,12,6,June
519,2003-06-12,China,5330.0,343.0,4457.0,0.0,0.0,67.0,88,12,6,June
520,2003-06-12,Hong Kong,1755.0,291.0,1377.0,1.0,1.0,9.0,88,12,6,June
521,2003-06-12,Singapore,206.0,31.0,169.0,0.0,0.0,1.0,88,12,6,June
522,2003-06-12,Taiwan,698.0,81.0,362.0,1.0,0.0,3.0,88,12,6,June
523,2003-06-12,United States,262.0,0.0,39.0,0.0,0.0,0.0,88,12,6,June
524,2003-06-12,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,88,12,6,June
525,2003-06-13,Canada,253.0,33.0,154.0,4.0,0.0,9.0,89,13,6,June
526,2003-06-13,China,5330.0,343.0,4530.0,0.0,0.0,73.0,89,13,6,June
527,2003-06-13,Hong Kong,1755.0,293.0,1380.0,0.0,2.0,3.0,89,13,6,June
528,2003-06-13,Singapore,206.0,31.0,169.0,0.0,0.0,0.0,89,13,6,June
529,2003-06-13,Taiwan,703.0,81.0,400.0,5.0,0.0,38.0,89,13,6,June
530,2003-06-13,United States,263.0,0.0,39.0,1.0,0.0,0.0,89,13,6,June
531,2003-06-13,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,89,13,6,June
532,2003-06-16,Canada,254.0,33.0,160.0,1.0,0.0,6.0,92,16,6,June
533,2003-06-16,China,5330.0,346.0,4656.0,0.0,3.0,126.0,92,16,6,June
534,2003-06-16,Hong Kong,1755.0,295.0,1386.0,0.0,2.0,6.0,92,16,6,June
535,2003-06-16,Singapore,206.0,31.0,169.0,0.0,0.0,0.0,92,16,6,June
536,2003-06-16,Taiwan,708.0,83.0,458.0,5.0,2.0,58.0,92,16,6,June
537,2003-06-16,United States,264.0,0.0,39.0,1.0,0.0,0.0,92,16,6,June
538,2003-06-16,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,92,16,6,June
539,2003-06-17,Canada,258.0,33.0,175.0,4.0,0.0,15.0,93,17,6,June
540,2003-06-17,China,5330.0,346.0,4725.0,0.0,0.0,69.0,93,17,6,June
541,2003-06-17,Hong Kong,1755.0,295.0,1387.0,0.0,0.0,1.0,93,17,6,June
542,2003-06-17,Singapore,206.0,31.0,169.0,0.0,0.0,0.0,93,17,6,June
543,2003-06-17,Taiwan,708.0,83.0,475.0,0.0,0.0,17.0,93,17,6,June
544,2003-06-17,United States,265.0,0.0,39.0,1.0,0.0,0.0,93,17,6,June
545,2003-06-17,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,93,17,6,June
546,2003-06-18,Canada,258.0,34.0,180.0,0.0,1.0,5.0,94,18,6,June
547,2003-06-18,China,5330.0,347.0,4762.0,0.0,1.0,37.0,94,18,6,June
548,2003-06-18,Hong Kong,1755.0,295.0,1393.0,0.0,0.0,6.0,94,18,6,June
549,2003-06-18,Singapore,206.0,31.0,169.0,0.0,0.0,0.0,94,18,6,June
550,2003-06-18,Taiwan,708.0,83.0,484.0,0.0,0.0,9.0,94,18,6,June
551,2003-06-18,United States,267.0,0.0,39.0,2.0,0.0,0.0,94,18,6,June
552,2003-06-18,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,94,18,6,June
553,2003-06-19,Canada,258.0,35.0,180.0,0.0,1.0,0.0,95,19,6,June
554,2003-06-19,China,5330.0,347.0,4786.0,0.0,0.0,24.0,95,19,6,June
555,2003-06-19,Hong Kong,1755.0,296.0,1396.0,0.0,1.0,3.0,95,19,6,June
556,2003-06-19,Singapore,206.0,31.0,170.0,0.0,0.0,1.0,95,19,6,June
557,2003-06-19,Taiwan,708.0,84.0,487.0,0.0,1.0,3.0,95,19,6,June
558,2003-06-19,United States,267.0,0.0,39.0,0.0,0.0,0.0,95,19,6,June
559,2003-06-19,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,95,19,6,June
560,2003-06-20,Canada,258.0,35.0,185.0,0.0,0.0,5.0,96,20,6,June
561,2003-06-20,China,5330.0,347.0,4806.0,0.0,0.0,20.0,96,20,6,June
562,2003-06-20,Hong Kong,1755.0,296.0,1403.0,0.0,0.0,7.0,96,20,6,June
563,2003-06-20,Singapore,206.0,31.0,170.0,0.0,0.0,0.0,96,20,6,June
564,2003-06-20,Taiwan,708.0,84.0,495.0,0.0,0.0,8.0,96,20,6,June
565,2003-06-20,United States,267.0,0.0,39.0,0.0,0.0,0.0,96,20,6,June
566,2003-06-20,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,96,20,6,June
567,2003-06-23,Canada,259.0,36.0,187.0,1.0,1.0,2.0,99,23,6,June
568,2003-06-23,China,5330.0,347.0,4895.0,0.0,0.0,89.0,99,23,6,June
569,2003-06-23,Hong Kong,1755.0,296.0,1411.0,0.0,0.0,8.0,99,23,6,June
570,2003-06-23,Singapore,206.0,31.0,170.0,0.0,0.0,0.0,99,23,6,June
571,2003-06-23,Taiwan,708.0,84.0,501.0,0.0,0.0,6.0,99,23,6,June
572,2003-06-23,United States,267.0,0.0,39.0,0.0,0.0,0.0,99,23,6,June
573,2003-06-23,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,99,23,6,June
574,2003-06-24,Canada,262.0,38.0,193.0,3.0,2.0,6.0,100,24,6,June
575,2003-06-24,China,5330.0,347.0,4901.0,0.0,0.0,6.0,100,24,6,June
576,2003-06-24,Hong Kong,1755.0,296.0,1417.0,0.0,0.0,6.0,100,24,6,June
577,2003-06-24,Singapore,206.0,31.0,170.0,0.0,0.0,0.0,100,24,6,June
578,2003-06-24,Taiwan,708.0,84.0,507.0,0.0,0.0,6.0,100,24,6,June
579,2003-06-24,United States,268.0,0.0,39.0,1.0,0.0,0.0,100,24,6,June
580,2003-06-24,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,100,24,6,June
581,2003-06-25,Canada,263.0,38.0,193.0,1.0,0.0,0.0,101,25,6,June
582,2003-06-25,China,5331.0,348.0,4916.0,1.0,1.0,15.0,101,25,6,June
583,2003-06-25,Hong Kong,1755.0,296.0,1419.0,0.0,0.0,2.0,101,25,6,June
584,2003-06-25,Singapore,206.0,31.0,170.0,0.0,0.0,0.0,101,25,6,June
585,2003-06-25,Taiwan,708.0,84.0,507.0,0.0,0.0,0.0,101,25,6,June
586,2003-06-25,United States,268.0,0.0,39.0,0.0,0.0,0.0,101,25,6,June
587,2003-06-25,Viet Nam,69.0,5.0,58.0,0.0,0.0,0.0,101,25,6,June
588,2003-06-26,Canada,264.0,38.0,195.0,1.0,0.0,2.0,102,26,6,June
589,2003-06-26,China,5331.0,348.0,4921.0,0.0,0.0,5.0,102,26,6,June
590,2003-06-26,Hong Kong,1755.0,296.0,1419.0,0.0,0.0,0.0,102,26,6,June
591,2003-06-26,Singapore,206.0,32.0,170.0,0.0,1.0,0.0,102,26,6,June
592,2003-06-26,Taiwan,708.0,84.0,507.0,0.0,0.0,0.0,102,26,6,June
593,2003-06-26,United States,268.0,0.0,39.0,0.0,0.0,0.0,102,26,6,June
